31027,Cedar County,NE,8818,8750,8697,8624,8542,8514,8595,8530
31029,Chase County,NE,3966,3986,4020,3978,3993,3987,3954,3971
31031,Cherry County,NE,5694,5730,5731,5754,5740,5817,5829,5818
31033,Cheyenne County,NE,9968,9988,10073,10066,10115,10138,10066,9676
31035,Clay County,NE,6536,6454,6385,6359,6314,6291,6149,6205
31037,Colfax County,NE,10540,10578,10568,10461,10666,10707,10659,10585
31039,Cuming County,NE,9158,9121,9089,9013,9032,9109,9001,9042
31041,Custer County,NE,10910,10906,10847,10832,10777,10835,10837,10897
31043,Dakota County,NE,21032,20823,20744,20802,20611,20644,20401,20186
31045,Dawes County,NE,9168,9201,9133,9065,9026,8965,8912,8890
31047,Dawson County,NE,24318,24243,24022,24073,24048,23971,23823,23709
31049,Deuel County,NE,1928,1960,1961,1923,1928,1911,1868,1883
31051,Dixon County,NE,5985,5995,5887,5807,5755,5765,5744,5754
31053,Dodge County,NE,36671,36929,36592,36508,36591,36505,36567,36707
31055,Douglas County,NE,518586,524458,531298,537527,543570,549919,555894,561620
31057,Dundy County,NE,2008,1976,1981,1958,1867,1774,1815,1801
31059,Fillmore County,NE,5871,5826,5715,5636,5604,5554,5640,5582
31061,Franklin County,NE,3244,3204,3182,3065,3049,2979,3012,2990
31063,Frontier County,NE,2760,2714,2719,2716,2722,2631,2650,2631
31065,Furnas County,NE,4945,4917,4884,4832,4855,4832,4771,4780
31067,Gage County,NE,22269,21906,21653,21726,21533,21690,21609,21601
31069,Garden County,NE,2075,2062,1983,1923,1909,1916,1911,1906
31071,Garfield County,NE,2036,2011,1995,2023,2000,2015,2001,2016
31073,Gosper County,NE,2040,1991,2080,2017,2004,2025,2023,2028
31075,Grant County,NE,613,634,625,633,626,646,664,649
31077,Greeley County,NE,2546,2535,2464,2483,2483,2434,2405,2374
31079,Hall County,NE,58808,59549,60187,60613,61202,61300,61530,61519
31081,Hamilton County,NE,9126,9076,9040,9123,9103,9142,9170,9207
31083,Harlan County,NE,3428,3441,3418,3502,3482,3454,3462,3443
31085,Hayes County,NE,956,952,919,945,910,914,891,893
31087,Hitchcock County,NE,2900,2861,2878,2855,2882,2886,2844,2834
31089,Holt County,NE,10434,10442,10376,10384,10367,10279,10235,10202
31091,Hooker County,NE,737,743,718,731,722,714,691,674
31093,Howard County,NE,6279,6295,6298,6337,6352,6382,6419,6437
31095,Jefferson County,NE,7521,7550,7533,7511,7300,7212,7178,7178
31097,Johnson County,NE,5233,5216,5185,5163,5220,5224,5208,5185
31099,Kearney County,NE,6477,6546,6508,6486,6590,6559,6569,6530
31101,Keith County,NE,8354,8239,8222,8159,8174,8136,8106,8072
31103,Keya Paha County,NE,825,820,798,791,796,798,795,793
31105,Kimball County,NE,3833,3807,3803,3695,3725,3715,3684,3619
31107,Knox County,NE,8676,8574,8573,8556,8476,8473,8501,8472
31109,Lancaster County,NE,286182,290043,293667,297528,302852,306500,310548,314358
31111,Lincoln County,NE,36251,36035,35983,35950,35641,35499,35474,35280
31113,Logan County,NE,772,779,785,777,767,791,797,768
31115,Loup County,NE,628,616,605,587,596,606,616,609
31117,McPherson County,NE,540,552,510,529,511,490,505,499
31119,Madison County,NE,34960,35014,35103,35178,35079,34975,34935,35144
31121,Merrick County,NE,7848,7755,7840,7826,7785,7802,7849,7882
31123,Morrill County,NE,5038,4985,4935,4926,4924,4935,4892,4836
31125,Nance County,NE,3740,3731,3673,3559,3528,3575,3577,3607
31127,Nemaha County,NE,7238,7237,7150,7149,7126,6999,6981,6949
31129,Nuckolls County,NE,4514,4447,4430,4384,4347,4316,4268,4275
31131,Otoe County,NE,15748,15745,15697,15700,15793,15872,15984,16027
31133,Pawnee County,NE,2781,2791,2791,2750,2726,2690,2711,2641
31135,Perkins County,NE,2981,2947,2932,2893,2879,2938,2906,2903
31137,Phelps County,NE,9182,9143,9213,9182,9167,9222,9184,9060
31139,Pierce County,NE,7259,7192,7187,7180,7206,7195,7156,7138
31141,Platte County,NE,32305,32522,32693,32630,32759,32864,32946,33175
31143,Polk County,NE,5398,5340,5269,5247,5268,5174,5202,5328
31145,Red Willow County,NE,11058,11048,11044,11056,10898,10884,10783,10728
31147,Richardson County,NE,8372,8341,8283,8132,8108,8020,7998,7969
31149,Rock County,NE,1524,1480,1426,1441,1449,1417,1412,1436
31151,Saline County,NE,14221,14336,14435,14332,14310,14249,14295,14441
31153,Sarpy County,NE,159737,162595,165720,169095,171889,175190,178328,181439
31155,Saunders County,NE,20870,20842,20799,20880,20869,20963,20995,21057
31157,Scotts Bluff County,NE,37056,36958,36911,36855,36468,36305,36553,36363
31159,Seward County,NE,16798,16703,16897,16994,17006,16981,17085,17161
31161,Sheridan County,NE,5444,5360,5329,5209,5253,5215,5239,5289
31163,Sherman County,NE,3164,3101,3078,3061,3034,3036,3025,3086
31165,Sioux County,NE,1311,1319,1323,1330,1321,1276,1262,1203
31167,Stanton County,NE,6142,6175,6090,6088,6096,5943,5987,5988
31169,Thayer County,NE,5234,5168,5144,5179,5213,5130,5099,5045
31171,Thomas County,NE,647,698,701,705,701,693,722,725
31173,Thurston County,NE,6970,6904,6926,6875,6963,7073,7140,7223
31175,Valley County,NE,4265,4228,4216,4182,4207,4152,4181,4209
31177,Washington County,NE,20280,20274,20305,20213,20289,20277,20568,20721
31179,Wayne County,NE,9609,9453,9506,9445,9424,9403,9453,9318
31181,Webster County,NE,3809,3757,3734,3643,3645,3591,3582,3524
31183,Wheeler County,NE,825,815,797,778,786,778,803,818
31185,York County,NE,13667,13787,13841,13858,13924,13810,13761,13806
32001,Churchill County,NV,24822,24618,24278,23958,23883,24024,24016,24230
32003,Clark County,NV,1952906,1966521,1996290,2026056,2064991,2110330,2156724,2204079
32005,Douglas County,NV,47035,46984,46936,46971,47434,47501,47947,48309
32007,Elko County,NV,49091,49489,51053,52445,52657,51849,52283,52649
32009,Esmeralda County,NV,784,771,793,849,826,829,828,850
32011,Eureka County,NV,1990,1977,1992,2050,1989,2030,1940,1961
32013,Humboldt County,NV,16592,16667,17107,17396,17273,17072,16873,16826
32015,Lander County,NV,5795,5847,5932,6077,5991,5909,5765,5693
32017,Lincoln County,NV,5357,5271,5376,5273,5201,5138,5178,5223
32019,Lyon County,NV,52043,51399,50998,51124,51384,52032,52854,54122
32021,Mineral County,NV,4787,4639,4674,4571,4486,4443,4396,4457
32023,Nye County,NV,43847,44002,43632,42924,42904,43052,43399,44202
32027,Pershing County,NV,6739,6615,6757,6849,6711,6629,6606,6508
32029,Storey County,NV,3994,3902,3835,3790,3798,3872,3989,4006
32031,Washoe County,NV,421997,424634,428377,432373,438009,444358,452429,460587
32033,White Pine County,NV,10030,10131,10018,10050,10038,9866,9744,9592
32510,Carson City,NV,54988,54703,54362,53791,54155,54123,54283,54745
33001,Belknap County,NH,60094,60265,60327,60106,60172,60248,60606,60785
33003,Carroll County,NH,47833,47668,47657,47470,47369,47320,47399,48064
33005,Cheshire County,NH,77050,76874,76802,76590,76263,76036,75697,75960
33007,Coos County,NH,32974,32501,31973,31946,32770,32322,31923,31634
33009,Grafton County,NH,89107,89066,89251,89447,89425,88831,89311,89386
33011,Hillsborough County,NH,401038,401829,402715,403371,405062,406009,407718,409697
33013,Merrimack County,NH,146379,146704,146762,147058,147542,147843,148133,149216
33015,Rockingham County,NH,295283,295963,297782,298993,300962,302156,303922,306363
33017,Strafford County,NH,123180,123976,124445,124622,126003,126253,127270,128613
33019,Sullivan County,NH,43762,43499,43209,43019,43116,43116,43036,43077
34001,Atlantic County,NJ,274761,275107,275732,275954,274842,273088,270830,269918
34003,Bergen County,NJ,906879,914233,921035,927202,933348,938255,942387,948406
34005,Burlington County,NJ,449200,450486,451256,449858,450318,448844,448342,448596
34007,Camden County,NJ,513506,513180,512827,511798,510913,510809,510741,510719
34009,Cape May County,NJ,97222,96561,96387,95704,95146,94421,93920,93553
34011,Cumberland County,NJ,156719,157108,157268,156571,156475,155261,153914,152538
34013,Essex County,NJ,784694,787414,788942,792560,797078,800206,803876,808285
34015,Gloucester County,NJ,288994,289605,289912,290151,291151,291651,291703,292206
34017,Hudson County,NJ,636345,648619,658909,667066,673773,679907,686391,691643
34019,Hunterdon County,NJ,127335,127365,126731,126590,126129,125747,125061,125059
34021,Mercer County,NJ,367930,368201,370419,372337,372974,373104,373660,374733
34023,Middlesex County,NJ,811217,817589,824753,829991,835335,838332,839986,842798
34025,Monmouth County,NJ,630644,629757,629037,628968,628236,627418,626782,626351
34027,Morris County,NJ,492902,495671,497447,498680,498481,498538,498844,499693
34029,Ocean County,NJ,577621,579162,580589,583090,585810,588707,592944,597943
34031,Passaic County,NJ,502343,504472,506161,507960,510058,510927,511265,512607
34033,Salem County,NJ,65982,65883,65446,64840,64360,63730,63158,62792
34035,Somerset County,NJ,324248,326597,328588,331029,332345,333399,334373,335432
34037,Sussex County,NJ,148818,148166,147045,145768,144811,143302,142288,141682
34039,Union County,NJ,537743,541300,545878,550461,554069,557073,561106,563892
34041,Warren County,NJ,108605,108218,107733,107157,107358,107282,106845,106798
35001,Bernalillo County,NM,663999,669336,672335,673914,673902,674100,675588,676773
35003,Catron County,NM,3750,3718,3637,3587,3549,3480,3532,3587
35005,Chaves County,NM,65729,65667,65688,65836,65642,65554,65371,64866
35006,Cibola County,NM,27318,27470,27379,27341,27080,26976,26996,26853
35007,Colfax County,NM,13733,13611,13239,13055,12693,12425,12262,12174
35009,Curry County,NM,48964,49710,50652,50494,50874,50068,50168,49812
35011,De Baca County,NM,2029,1996,1953,1921,1853,1868,1841,1829
35013,Dona Ana County,NM,210114,212860,214050,213425,213200,213165,213874,215579
35015,Eddy County,NM,53908,54037,54358,55518,56516,57479,57456,56997
35017,Grant County,NM,29381,29308,29208,29047,28820,28325,28033,27687
35019,Guadalupe County,NM,4694,4626,4593,4533,4443,4352,4372,4429
35021,Harding County,NM,694,717,704,694,697,723,692,692
35023,Hidalgo County,NM,4864,4841,4776,4619,4545,4433,4330,4305
35025,Lea County,NM,64594,64990,66156,68173,69757,70985,69850,68759
35027,Lincoln County,NM,20450,20400,20188,19953,19568,19276,19294,19395
35028,Los Alamos County,NM,17995,18177,18169,17830,17710,17725,18152,18738
35029,Luna County,NM,25082,25089,24906,24562,24385,24281,24288,24078
35031,McKinley County,NM,71671,72298,72327,72604,72733,73386,72958,72564
35033,Mora County,NM,4893,4780,4685,4697,4616,4613,4547,4551
35035,Otero County,NM,64386,65432,65943,65677,64792,64178,65184,65817
35037,Quay County,NM,9066,9044,8807,8669,8457,8423,8381,8306
35039,Rio Arriba County,NM,40301,40235,40167,40003,39667,39287,39158,39159
35041,Roosevelt County,NM,20022,20415,20300,19969,19602,19064,19082,18847
35043,Sandoval County,NM,132385,134200,135246,136151,136867,138327,140224,142507
35045,San Juan County,NM,130205,129649,129677,129324,128958,128125,127772,126926
35047,San Miguel County,NM,29404,29332,29058,28749,28418,28144,27956,27748
35049,Santa Fe County,NM,144523,145442,146169,146616,146983,147276,147943,148750
35051,Sierra County,NM,12040,12022,11854,11524,11265,11233,11134,11116
35053,Socorro County,NM,17789,17764,17464,17477,17220,17076,16919,16798
35055,Taos County,NM,32896,32869,32718,32840,32854,32698,32857,32795
35057,Torrance County,NM,16397,16408,16094,15704,15550,15482,15426,15506
35059,Union County,NM,4542,4407,4397,4341,4241,4157,4153,4187
35061,Valencia County,NM,76789,76894,76693,76314,75750,75580,75639,75940
36001,Albany County,NY,304107,304836,306206,307414,308195,308598,309080,309612
36003,Allegany County,NY,48968,48803,48226,47932,47694,47372,47110,46894
36005,Bronx County,NY,1388122,1400899,1417864,1432881,1445800,1460412,1468976,1471160
36007,Broome County,NY,200509,199449,198783,198212,197649,196292,194830,193639
36009,Cattaraugus County,NY,80232,79829,79375,79033,78726,78006,77761,77348
36011,Cayuga County,NY,79889,79689,79516,79115,78800,78319,77757,77603
36013,Chautauqua County,NY,134727,134220,133333,132896,131892,130756,129638,129046
36015,Chemung County,NY,88985,88983,89197,88374,87414,87030,86040,85557
36017,Chenango County,NY,50397,50184,49888,49492,49340,48799,48323,47863
36019,Clinton County,NY,82096,81731,81744,81585,81549,81032,80973,80980
36021,Columbia County,NY,63039,62538,62473,62225,62018,61549,61010,60604
36023,Cortland County,NY,49277,49373,49024,48912,48742,48294,47934,47786
36025,Delaware County,NY,47888,47581,47219,46818,46560,45948,45425,45001
36027,Dutchess County,NY,297751,298361,297423,296922,296058,295309,294567,295568
36029,Erie County,NY,919224,920312,920935,922758,924449,924122,923116,925528
36031,Essex County,NY,39353,39269,38884,38621,38380,38196,38014,37956
36033,Franklin County,NY,51653,51554,51811,51246,51158,50609,51139,51116
36035,Fulton County,NY,55467,55122,54869,54376,53975,53853,53696,53877
36037,Genesee County,NY,59944,59903,59716,59169,58807,58591,58163,57956
36039,Greene County,NY,49140,48857,48601,48338,47984,47649,47516,47470
36041,Hamilton County,NY,4853,4828,4804,4768,4703,4704,4566,4485
36043,Herkimer County,NY,64463,64383,64232,63901,63407,62688,62479,62240
36045,Jefferson County,NY,116601,117806,121449,119219,119044,116301,114084,114187
36047,Kings County,NY,2510842,2546662,2579267,2605783,2626644,2643546,2650859,2648771
36049,Lewis County,NY,27063,27008,27184,27096,27096,26836,26646,26551
36051,Livingston County,NY,65248,64863,64835,64684,64666,64514,64202,63799
36053,Madison County,NY,73440,72890,72429,72485,72241,71718,71389,70965
36055,Monroe County,NY,744906,747461,748524,750126,749803,748504,747326,747642
36057,Montgomery County,NY,50299,49906,49828,49755,49667,49556,49266,49258
36059,Nassau County,NY,1341903,1347483,1352131,1356414,1360703,1362858,1365857,1369514
36061,New York County,NY,1589217,1611550,1630367,1638790,1646521,1657183,1662164,1664727
36063,Niagara County,NY,216486,215747,214782,214235,213475,212540,211798,211328
36065,Oneida County,NY,234794,234341,233975,233771,233229,232014,231273,231332
36067,Onondaga County,NY,467571,467905,467646,469251,468827,468233,466635,465398
36069,Ontario County,NY,108165,108598,108631,109117,109420,109431,109586,109899
36071,Orange County,NY,373490,374341,374183,375151,376034,377544,379915,382226
36073,Orleans County,NY,42837,42639,42392,42241,41890,41512,41292,40983
36075,Oswego County,NY,122143,121975,121473,121222,120657,119899,118907,118478
36077,Otsego County,NY,62256,61972,61761,61641,60994,60676,60343,60094
36079,Putnam County,NY,99670,99859,99723,99751,99667,99473,99107,99323
36081,Queens County,NY,2235764,2262013,2284413,2307766,2328004,2346005,2356044,2358582
36083,Rensselaer County,NY,159365,159645,159564,159752,159938,159850,159736,159722
36085,Richmond County,NY,469758,471564,471593,473422,474166,475313,477383,479458
36087,Rockland County,NY,312552,315904,318065,320664,323072,325655,326875,328868
36089,St. Lawrence County,NY,111825,112316,112444,112067,111601,110803,109989,109623
36091,Saratoga County,NY,220109,221151,222586,224308,224872,226551,227560,229869
36093,Schenectady County,NY,154876,154940,155168,155228,155340,155089,154972,155565
36095,Schoharie County,NY,32702,32634,32062,31926,31795,31463,31453,31420
36097,Schuyler County,NY,18323,18399,18483,18374,18170,18020,17998,18000
36099,Seneca County,NY,35264,35318,35347,35236,34890,34811,34781,34498
36101,Steuben County,NY,99011,99156,98948,98881,98208,97495,96830,96281
36103,Suffolk County,NY,1494689,1500074,1499272,1501103,1500638,1498947,1494334,1492953
36105,Sullivan County,NY,77501,77109,77015,77073,75852,75136,75370,75485
36107,Tioga County,NY,51010,50872,50281,50111,49820,49323,48778,48578
36109,Tompkins County,NY,101764,101987,103067,104143,104286,104283,104561,104802
36111,Ulster County,NY,182428,182516,181689,180965,180763,179952,179546,179417
36113,Warren County,NY,65672,65735,65425,65106,64901,64448,64519,64532
36115,Washington County,NY,63336,63068,62980,62756,62478,62253,61806,61620
36117,Wayne County,NY,93750,93263,93062,92399,91856,91359,90924,90670
36119,Westchester County,NY,950964,957693,962190,968910,972742,976103,978604,980244
36121,Wyoming County,NY,42133,41854,41714,41380,41160,40957,40439,40493
36123,Yates County,NY,25374,25451,25338,25224,25150,25065,25022,24955
37001,Alamance County,NC,151490,152857,153471,154417,155698,157389,159325,162391
37003,Alexander County,NC,37241,37039,36940,37091,37092,37058,37270,37286
37005,Alleghany County,NC,11141,11025,10956,10920,10911,10869,10945,11031
37007,Anson County,NC,26851,26517,26322,25975,25978,25594,25119,24991
37009,Ashe County,NC,27231,27008,26957,26889,26838,26727,26754,26957
37011,Avery County,NC,17761,17728,17575,17604,17597,17440,17500,17536
37013,Beaufort County,NC,47799,47663,47436,47391,47350,47389,47361,47088
37015,Bertie County,NC,21250,20860,20502,20350,20353,20188,19449,19224
37017,Bladen County,NC,35194,34920,34866,34704,34462,34211,33796,33478
37019,Brunswick County,NC,108068,110237,112081,114999,118384,122297,126353,130897
37021,Buncombe County,NC,238733,241224,243741,246948,249302,252149,255334,257607
37023,Burke County,NC,90577,90490,89755,89141,88610,88644,88802,89293
37025,Cabarrus County,NC,178537,181228,184232,187160,191662,196315,201573,206872
37027,Caldwell County,NC,83009,82446,82096,82041,81681,81537,81787,81981
37029,Camden County,NC,10009,10023,10001,10112,10276,10289,10423,10581
37031,Carteret County,NC,66700,67426,67776,68386,68644,68729,68855,68881
37033,Caswell County,NC,23768,23478,23051,23096,22831,22851,22742,22646
37035,Catawba County,NC,154775,154561,154815,155140,155342,155805,156647,157974
37037,Chatham County,NC,63849,64159,64590,65314,66791,68418,69824,71472
37039,Cherokee County,NC,27429,27177,27032,27122,27093,27132,27883,28087
37041,Chowan County,NC,14737,14821,14712,14689,14534,14284,14240,14105
37043,Clay County,NC,10608,10690,10662,10612,10593,10668,10819,11074
37045,Cleveland County,NC,97917,97435,97314,96874,97012,96868,97102,97334
37047,Columbus County,NC,57972,57693,57534,57088,56902,56686,56335,55936
37049,Craven County,NC,104169,104873,105331,104310,104111,103015,102857,102578
37051,Cumberland County,NC,327214,330877,330224,333273,332721,331752,333538,332546
37053,Currituck County,NC,23674,23904,24034,24268,24839,25135,25664,26331
37055,Dare County,NC,33984,34178,34426,34852,34907,35441,35760,36099
37057,Davidson County,NC,162858,162972,163112,163398,163530,163690,164504,165466
37059,Davie County,NC,41256,41352,41300,41446,41280,41677,41973,42456
37061,Duplin County,NC,58649,59276,59530,59442,59618,59093,59559,59039
37063,Durham County,NC,271327,276881,282996,288960,295462,301174,307090,311640
37065,Edgecombe County,NC,56625,56059,55695,55454,54894,53770,53293,52747
37067,Forsyth County,NC,351421,354835,357937,361000,364956,367922,371614,376320
37069,Franklin County,NC,60825,60964,61417,62105,62738,63659,64659,66168
37071,Gaston County,NC,206127,206951,207963,209285,210694,213182,216903,220182
37073,Gates County,NC,12167,12043,11891,11702,11635,11533,11593,11544
37075,Graham County,NC,8870,8815,8711,8725,8626,8594,8548,8541
37077,Granville County,NC,57660,57514,57587,57814,58067,58252,58824,59557
37079,Greene County,NC,21271,21539,21224,21062,21072,21002,21144,21015
37081,Guilford County,NC,489548,495241,500831,506771,512541,517722,521996,526953
37083,Halifax County,NC,54481,54122,53749,53217,52874,52230,51871,51310
37085,Harnett County,NC,115760,119214,122258,125104,126801,128205,130899,132754
37087,Haywood County,NC,58940,58740,58665,58985,59152,59661,60388,61084
37089,Henderson County,NC,106883,107413,107837,108973,110366,111975,113758,115708
37091,Hertford County,NC,24759,24640,24523,24506,24509,24287,24096,23906
37093,Hoke County,NC,47496,49489,50516,51191,51639,52802,53108,54116
37095,Hyde County,NC,5813,5800,5692,5655,5604,5437,5476,5363
37097,Iredell County,NC,159775,161099,162745,164624,166563,169564,172529,175711
37099,Jackson County,NC,40370,40274,40679,41055,40989,41338,42268,42973
37101,Johnston County,NC,169684,172534,174521,177421,180961,185357,191094,196708
37103,Jones County,NC,10141,10059,10069,10004,9857,9796,9625,9597
37105,Lee County,NC,57892,58588,59318,59874,59501,59476,59746,60430
37107,Lenoir County,NC,59499,59441,59164,58831,58397,58126,57432,56883
37109,Lincoln County,NC,78087,78270,78714,79111,79429,80504,81075,82403
37111,McDowell County,NC,45098,45059,45019,45069,45080,45049,44989,45159
37113,Macon County,NC,33949,33894,33821,33770,33874,34113,34309,34732
37115,Madison County,NC,20784,20853,20902,21171,21219,21167,21434,21746
37117,Martin County,NC,24498,24178,23820,23609,23425,23230,23081,22789
37119,Mecklenburg County,NC,923202,944943,968204,991619,1011315,1034442,1057237,1076837
37121,Mitchell County,NC,15509,15351,15327,15310,15226,15101,15068,15072
37123,Montgomery County,NC,27731,27718,27542,27482,27352,27519,27438,27435
37125,Moore County,NC,88591,89273,90216,91411,92847,94040,95392,97264
37127,Nash County,NC,95782,95749,95206,94445,94253,93929,94008,93991
37129,New Hanover County,NC,203282,206047,209155,213042,216171,219685,223234,227198
37131,Northampton County,NC,22034,21923,21291,20872,20673,20556,20166,19862
37133,Onslow County,NC,186889,185013,190719,192377,191866,193088,192199,193893
37135,Orange County,NC,133950,134962,137946,139430,140399,141563,142723,144946
37137,Pamlico County,NC,13111,13253,13030,12892,12884,12753,12799,12689
37139,Pasquotank County,NC,40630,40277,40391,39555,39434,39385,39615,39743
37141,Pender County,NC,52418,53195,53744,54828,55954,57512,58897,60958
37143,Perquimans County,NC,13481,13499,13587,13631,13535,13464,13427,13474
37145,Person County,NC,39406,39512,39176,39240,39117,39191,39283,39370
37147,Pitt County,NC,168843,170806,173023,174434,175079,176237,177627,179042
37149,Polk County,NC,20480,20294,20255,20399,20382,20412,20421,20558
37151,Randolph County,NC,141971,141886,142325,142376,142585,142685,143209,143282
37153,Richmond County,NC,46625,46653,46367,46154,45792,45436,45054,44798
37155,Robeson County,NC,134504,135221,135684,135217,135035,134562,133514,132606
37157,Rockingham County,NC,93655,93304,92723,91942,91849,91733,91359,90949
37159,Rowan County,NC,138354,137851,137580,137782,138168,138576,139529,140644
37161,Rutherford County,NC,67734,67414,67215,66830,66557,66373,66305,66551
37163,Sampson County,NC,63532,63552,63763,63964,63889,63673,63363,63430
37165,Scotland County,NC,36059,36276,36091,35907,35658,35319,35250,35093
37167,Stanly County,NC,60577,60533,60479,60667,60659,60685,60880,61482
37169,Stokes County,NC,47349,47151,46737,46526,46333,46153,45891,45717
37171,Surry County,NC,73777,73537,73346,72718,72557,72029,72049,72224
37173,Swain County,NC,14008,14013,14056,13981,14243,14334,14187,14294
37175,Transylvania County,NC,33083,32819,32852,32853,32979,33198,33471,33956
37177,Tyrrell County,NC,4415,4336,4120,4102,4120,4138,4039,4052
37179,Union County,NC,202122,204998,208216,212372,217948,222247,226540,231366
37181,Vance County,NC,45301,45300,45105,44502,44528,44433,44426,44211
37183,Wake County,NC,906884,929845,952982,974938,998914,1023859,1049143,1072203
37185,Warren County,NC,20978,20989,20758,20595,20377,20206,19889,19883
37187,Washington County,NC,13140,12929,12692,12706,12510,12293,12132,12012
37189,Watauga County,NC,50974,51613,52045,52348,52429,53108,54099,55121
37191,Wayne County,NC,122864,124080,124547,124715,124664,124454,124476,124172
37193,Wilkes County,NC,69262,68942,68927,68642,68455,68320,68634,68576
37195,Wilson County,NC,81299,81192,81451,81277,81122,81393,81433,81671
37197,Yadkin County,NC,38436,38353,38165,38079,37889,37659,37726,37774
37199,Yancey County,NC,17805,17692,17623,17552,17546,17559,17622,17744
38001,Adams County,ND,2351,2312,2334,2392,2389,2393,2348,2318
38003,Barnes County,ND,11060,11101,10997,11104,11064,11023,10929,10734
38005,Benson County,ND,6677,6684,6767,6894,6881,6815,6851,6936
38007,Billings County,ND,778,834,909,901,914,948,953,940
38009,Bottineau County,ND,6437,6492,6598,6733,6682,6729,6579,6530
38011,Bowman County,ND,3143,3142,3211,3215,3240,3280,3230,3166
38013,Burke County,ND,1971,2062,2182,2305,2261,2343,2227,2131
38015,Burleigh County,ND,81696,83523,85981,88635,90612,93156,94429,95030
38017,Cass County,ND,150208,152807,156793,162956,166810,170923,174625,177787
38019,Cavalier County,ND,3985,3944,3920,3854,3844,3816,3810,3762
38021,Dickey County,ND,5278,5254,5220,5194,5104,5052,4995,4861
38023,Divide County,ND,2080,2142,2248,2326,2431,2454,2389,2288
38025,Dunn County,ND,3534,3717,3952,4134,4373,4577,4373,4289
38027,Eddy County,ND,2385,2346,2350,2366,2329,2302,2288,2316
38029,Emmons County,ND,3537,3512,3476,3482,3420,3405,3335,3301
38031,Foster County,ND,3344,3343,3380,3354,3339,3330,3310,3257
38033,Golden Valley County,ND,1682,1759,1807,1825,1852,1879,1861,1789
38035,Grand Forks County,ND,66953,66528,67542,69077,69821,70361,70596,70795
38037,Grant County,ND,2394,2358,2349,2392,2374,2398,2396,2376
38039,Griggs County,ND,2415,2369,2344,2283,2289,2286,2262,2258
38041,Hettinger County,ND,2474,2501,2540,2641,2626,2655,2599,2483
38043,Kidder County,ND,2447,2443,2448,2445,2448,2446,2463,2482
38045,LaMoure County,ND,4128,4093,4083,4099,4094,4134,4114,4087
38047,Logan County,ND,2000,1974,1944,1935,1945,1929,1932,1918
38049,McHenry County,ND,5404,5502,5801,5910,5979,5976,5988,5900
38051,McIntosh County,ND,2796,2755,2746,2732,2741,2715,2604,2606
38053,McKenzie County,ND,6409,7005,7975,9275,10984,12795,12616,12724
38055,McLean County,ND,8998,9076,9383,9464,9553,9669,9665,9685
38057,Mercer County,ND,8419,8424,8474,8588,8711,8786,8637,8465
38059,Morton County,ND,27571,27714,28078,28928,29767,30190,30615,30796
38061,Mountrail County,ND,7715,8108,8746,9347,9767,10307,10245,10265
38063,Nelson County,ND,3125,3062,3058,3056,3023,2926,2901,2937
38065,Oliver County,ND,1839,1847,1846,1886,1866,1863,1898,1940
38067,Pembina County,ND,7396,7352,7220,7099,7078,7037,7063,6972
38069,Pierce County,ND,4358,4364,4445,4418,4362,4270,4213,4099
38071,Ramsey County,ND,11450,11522,11583,11577,11615,11646,11514,11519
38073,Ransom County,ND,5440,5431,5472,5495,5442,5450,5373,5297
38075,Renville County,ND,2483,2494,2553,2610,2570,2549,2523,2463
38077,Richland County,ND,16327,16259,16224,16292,16366,16319,16338,16351
38079,Rolette County,ND,14005,14188,14397,14674,14724,14687,14667,14531
38081,Sargent County,ND,3812,3790,3893,3879,3923,3866,3890,3858
38083,Sheridan County,ND,1316,1316,1284,1327,1334,1310,1347,1353
38085,Sioux County,ND,4147,4234,4328,4436,4459,4374,4455,4376
38087,Slope County,ND,732,727,766,770,779,782,784,771
38089,Stark County,ND,24350,25161,26899,28329,30338,31850,30856,30209
38091,Steele County,ND,1991,1970,1951,1918,1912,1916,1913,1917
38093,Stutsman County,ND,21133,21018,20972,21088,21100,21005,21009,21087
38095,Towner County,ND,2243,2260,2291,2264,2276,2249,2247,2253
38097,Traill County,ND,8104,8065,8068,8185,8040,7989,8025,8013
38099,Walsh County,ND,11112,11021,11026,11085,10927,10872,10862,10855
38101,Ward County,ND,62109,64333,65559,67986,69627,71430,70153,68946
38103,Wells County,ND,4191,4197,4234,4149,4123,4096,4058,4022
38105,Williams County,ND,22586,24395,26733,29599,32130,35301,34195,33349
39001,Adams County,OH,28547,28466,28300,28096,28063,27914,27832,27726
39003,Allen County,OH,106366,105975,105233,105025,104843,104093,103626,103198
39005,Ashland County,OH,53324,53247,53233,53118,53107,53224,53417,53628
39007,Ashtabula County,OH,101397,101060,100227,99716,99021,98396,98169,97807
39009,Athens County,OH,65178,65080,64590,64456,64649,65793,66320,66597
39011,Auglaize County,OH,45931,45767,45793,45814,45753,45749,45797,45778
39013,Belmont County,OH,70340,70117,69700,69555,69348,68943,68568,68029
39015,Brown County,OH,44880,44639,44294,44126,43944,43703,43644,43576
39017,Butler County,OH,369088,370049,370432,371017,373388,375569,377933,380604
39019,Carroll County,OH,28848,28821,28540,28256,28131,27716,27637,27385
39021,Champaign County,OH,40072,39811,39561,39447,39061,38941,38737,38840
39023,Clark County,OH,138265,137754,137115,136567,136233,135624,134621,134557
39025,Clermont County,OH,197590,198818,199440,200356,201377,201867,203016,204214
